     2000  0.4000E+02
     5.000    38.221    54.086     1.086     0.020     1.000     1.000     0.000        1.
     5.000   109.452    51.778     1.497     0.020     1.000     1.000     0.000        1.
     5.000    56.644    55.064     0.290     0.020     1.000     1.000     0.000        1.
     5.000    78.180    55.883     0.720     0.020     1.000     1.000     0.000        1.
     5.000   103.320    52.393     2.070     0.020     1.000     1.000     0.000        1.
     5.000   111.503    49.267     1.359     0.020     1.000     1.000     0.000        1.
     5.000    69.420    48.851     1.660     0.020     1.000     1.000     0.000        1.
     5.000    78.341    51.275     0.635     0.020     1.000     1.000     0.000        1.
     5.000    81.045    46.570     1.311     0.020     1.000     1.000     0.000        1.
     5.000    56.956    52.891     0.331     0.020     1.000     1.000     0.000        1.
     5.000   120.396    51.340     0.659     0.020     1.000     1.000     0.000        1.
     5.000    37.867    57.495     0.869     0.020     1.000     1.000     0.000        1.
     5.000    41.664    59.645     0.586     0.020     1.000     1.000     0.000        1.
     5.000    48.321    54.379     0.586     0.020     1.000     1.000     0.000        1.
     5.000    38.040    60.971     0.868     0.020     1.000     1.000     0.000        1.
     5.000   121.410    52.831     1.443     0.020     1.000     1.000     0.000        1.
     5.000    48.101    49.842     1.109     0.020     1.000     1.000     0.000        1.
     5.000    54.750    49.597     1.672     0.020     1.000     1.000     0.000        1.
     5.000    69.833    53.540     0.602     0.020     1.000     1.000     0.000        1.
     5.000    52.536    51.219     1.448     0.020     1.000     1.000     0.000        1.
     5.000   118.188    50.078     0.965     0.020     1.000     1.000     0.000        1.
     5.000    38.185    56.187     0.489     0.020     1.000     1.000     0.000        1.
     5.000   126.042    57.043     0.180     0.020     1.000     1.000     0.000        1.
     5.000    57.543    53.055     1.148     0.020     1.000     1.000     0.000        1.
     5.000    84.388    59.121     1.478     0.020     1.000     1.000     0.000        1.
     5.000    40.060    55.543     2.572     0.020     1.000     1.000     0.000        1.
     5.000   115.949    51.218     2.504     0.020     1.000     1.000     0.000        1.
     5.000    37.127    59.289     0.550     0.020     1.000     1.000     0.000        1.
     5.000    42.074    58.556     2.620     0.020     1.000     1.000     0.000        1.
     5.000   123.443    53.434     1.416     0.020     1.000     1.000     0.000        1.
     5.000    74.822    50.847     1.215     0.020     1.000     1.000     0.000        1.
     5.000   100.104    56.867     0.301     0.020     1.000     1.000     0.000        1.
     5.000    92.391    51.609     0.232     0.020     1.000     1.000     0.000        1.
     5.000    83.489    57.110     1.411     0.020     1.000     1.000     0.000        1.
     5.000   117.112    49.328     2.119     0.020     1.000     1.000     0.000        1.
     5.000    40.702    52.981     3.564     0.020     1.000     1.000     0.000        1.
     5.000   133.484    57.078     0.511     0.020     1.000     1.000     0.000        1.
     5.000   116.092    50.854     3.457     0.020     1.000     1.000     0.000        1.
     5.000    40.483    56.173     1.839     0.020     1.000     1.000     0.000        1.
     5.000    58.508    54.632     1.539     0.020     1.000     1.000     0.000        1.
     5.000    66.941    52.008     1.712     0.020     1.000     1.000     0.000        1.
     5.000   119.083    56.170     2.983     0.020     1.000     1.000     0.000        1.
     5.000    79.079    52.801     0.969     0.020     1.000     1.000     0.000        1.
     5.000    57.966    48.294     2.352     0.020     1.000     1.000     0.000        1.
     5.000    38.175    54.963     0.374     0.020     1.000     1.000     0.000        1.
     5.000    47.268    51.422     0.660     0.020     1.000     1.000     0.000        1.
     5.000    95.041    52.051     0.974     0.020     1.000     1.000     0.000        1.
     5.000   100.013    52.826     1.312     0.020     1.000     1.000     0.000        1.
     5.000    69.598    52.664     0.800     0.020     1.000     1.000     0.000        1.
     5.000    99.003    54.607     0.957     0.020     1.000     1.000     0.000        1.
     5.000    71.575    50.960     1.246     0.020     1.000     1.000     0.000        1.
     5.000    41.033    60.413     2.030     0.020     1.000     1.000     0.000        1.
     5.000    91.550    52.973     1.469     0.020     1.000     1.000     0.000        1.
     5.000    82.531    50.197     2.264     0.020     1.000     1.000     0.000        1.
     5.000    92.361    55.444     2.021     0.020     1.000     1.000     0.000        1.
     5.000   132.072    57.243     0.521     0.020     1.000     1.000     0.000        1.
     5.000    40.630    58.754     2.962     0.020     1.000     1.000     0.000        1.
     5.000    38.599    58.562     0.243     0.020     1.000     1.000     0.000        1.
     5.000   122.928    51.285     1.839     0.020     1.000     1.000     0.000        1.
     5.000    36.372    57.161     0.131     0.020     1.000     1.000     0.000        1.
     5.000    90.277    55.038     0.642     0.020     1.000     1.000     0.000        1.
     5.000   127.582    56.365     0.467     0.020     1.000     1.000     0.000        1.
     5.000   112.320    55.076     1.620     0.020     1.000     1.000     0.000        1.
     5.000    84.243    60.524     2.522     0.020     1.000     1.000     0.000        1.
     5.000    47.628    49.137     1.610     0.020     1.000     1.000     0.000        1.
     5.000   100.149    52.442     0.261     0.020     1.000     1.000     0.000        1.
     5.000   108.179    52.327     1.786     0.020     1.000     1.000     0.000        1.
     5.000   126.800    56.974     1.539     0.020     1.000     1.000     0.000        1.
     5.000    72.652    54.861     1.871     0.020     1.000     1.000     0.000        1.
     5.000    69.520    52.618     1.785     0.020     1.000     1.000     0.000        1.
     5.000    83.757    56.862     2.906     0.020     1.000     1.000     0.000        1.
     5.000    51.577    52.633     1.301     0.020     1.000     1.000     0.000        1.
     5.000    67.549    53.213     1.426     0.020     1.000     1.000     0.000        1.
     5.000    85.028    54.893     1.435     0.020     1.000     1.000     0.000        1.
     5.000   107.177    52.720     1.102     0.020     1.000     1.000     0.000        1.
     5.000    40.922    61.016     3.780     0.020     1.000     1.000     0.000        1.
     5.000   122.301    54.666     0.973     0.020     1.000     1.000     0.000        1.
     5.000   100.768    49.665     1.741     0.020     1.000     1.000     0.000        1.
     5.000   108.641    50.597     1.858     0.020     1.000     1.000     0.000        1.
     5.000   105.349    52.466     1.319     0.020     1.000     1.000     0.000        1.
     5.000    44.790    57.092     0.320     0.020     1.000     1.000     0.000        1.
     5.000    44.882    50.864     2.463     0.020     1.000     1.000     0.000        1.
     5.000   101.449    55.834     0.510     0.020     1.000     1.000     0.000        1.
     5.000    72.658    50.239     0.980     0.020     1.000     1.000     0.000        1.
     5.000    40.590    54.653     1.855     0.020     1.000     1.000     0.000        1.
     5.000    91.414    52.498     1.722     0.020     1.000     1.000     0.000        1.
     5.000    81.697    46.078     5.768     0.020     1.000     1.000     0.000        1.
     5.000   104.992    50.262     1.056     0.020     1.000     1.000     0.000        1.
     5.000    65.025    48.001     1.887     0.020     1.000     1.000     0.000        1.
     5.000    73.370    50.656     0.816     0.020     1.000     1.000     0.000        1.
     5.000    46.301    49.097     0.938     0.020     1.000     1.000     0.000        1.
     5.000   102.536    52.431     2.606     0.020     1.000     1.000     0.000        1.
     5.000   116.242    52.387     0.939     0.020     1.000     1.000     0.000        1.
     5.000    82.429    54.052     2.407     0.020     1.000     1.000     0.000        1.
     5.000    58.181    56.359     0.902     0.020     1.000     1.000     0.000        1.
     5.000   113.244    47.922     2.748     0.020     1.000     1.000     0.000        1.
     5.000    77.621    51.717     1.016     0.020     1.000     1.000     0.000        1.
     5.000   117.087    53.634     0.619     0.020     1.000     1.000     0.000        1.
     5.000    77.276    55.512     0.533     0.020     1.000     1.000     0.000        1.
     5.000   134.907    55.608     0.628     0.020     1.000     1.000     0.000        1.
     5.000    52.691    51.409     0.632     0.020     1.000     1.000     0.000        1.
     5.000    40.306    55.149     2.034     0.020     1.000     1.000     0.000        1.
     5.000   114.258    58.969     0.243     0.020     1.000     1.000     0.000        1.
     5.000   112.694    52.665     1.335     0.020     1.000     1.000     0.000        1.
     5.000   119.257    50.042     1.816     0.020     1.000     1.000     0.000        1.
     5.000    69.916    48.876     2.054     0.020     1.000     1.000     0.000        1.
     5.000   117.075    48.441     4.391     0.020     1.000     1.000     0.000        1.
     5.000    70.569    50.875     0.959     0.020     1.000     1.000     0.000        1.
     5.000   121.102    53.130     1.988     0.020     1.000     1.000     0.000        1.
     5.000    70.902    53.866     1.089     0.020     1.000     1.000     0.000        1.
     5.000    70.502    58.320     0.465     0.020     1.000     1.000     0.000        1.
     5.000    48.767    52.071     2.196     0.020     1.000     1.000     0.000        1.
     5.000    95.808    51.932     0.514     0.020     1.000     1.000     0.000        1.
     5.000   122.335    56.633     0.648     0.020     1.000     1.000     0.000        1.
     5.000    79.671    54.960     1.645     0.020     1.000     1.000     0.000        1.
     5.000    54.904    49.932     2.571     0.020     1.000     1.000     0.000        1.
     5.000   114.950    52.054     1.299     0.020     1.000     1.000     0.000        1.
     5.000   103.759    55.173     2.351     0.020     1.000     1.000     0.000        1.
     5.000    40.611    58.878     1.173     0.020     1.000     1.000     0.000        1.
     5.000    56.995    54.715     1.852     0.020     1.000     1.000     0.000        1.
     5.000    94.542    57.044     0.544     0.020     1.000     1.000     0.000        1.
     5.000   130.914    57.133     0.499     0.020     1.000     1.000     0.000        1.
     5.000    75.476    53.415     2.085     0.020     1.000     1.000     0.000        1.
     5.000    83.659    54.217     0.932     0.020     1.000     1.000     0.000        1.
     5.000    38.663    56.225     2.769     0.020     1.000     1.000     0.000        1.
     5.000   127.201    52.059     1.007     0.020     1.000     1.000     0.000        1.
     5.000   117.144    50.288     1.972     0.020     1.000     1.000     0.000        1.
     5.000    43.262    55.402     1.313     0.020     1.000     1.000     0.000        1.
     5.000    98.948    55.503     1.524     0.020     1.000     1.000     0.000        1.
     5.000    51.222    53.502     1.022     0.020     1.000     1.000     0.000        1.
     5.000    62.564    57.115     0.192     0.020     1.000     1.000     0.000        1.
     5.000   121.601    52.707     1.781     0.020     1.000     1.000     0.000        1.
     5.000   122.289    54.032     1.751     0.020     1.000     1.000     0.000        1.
     5.000    80.544    58.472     1.945     0.020     1.000     1.000     0.000        1.
     5.000   122.878    53.402     1.866     0.020     1.000     1.000     0.000        1.
     5.000   109.182    55.344     0.471     0.020     1.000     1.000     0.000        1.
     5.000    61.081    51.553     3.099     0.020     1.000     1.000     0.000        1.
     5.000    62.896    51.923     0.887     0.020     1.000     1.000     0.000        1.
     5.000    66.705    48.877     2.691     0.020     1.000     1.000     0.000        1.
     5.000    62.723    52.668     0.411     0.020     1.000     1.000     0.000        1.
     5.000    94.733    56.179     1.678     0.020     1.000     1.000     0.000        1.
     5.000    54.564    53.437     2.468     0.020     1.000     1.000     0.000        1.
     5.000    39.033    57.120     0.752     0.020     1.000     1.000     0.000        1.
     5.000   110.496    54.850     1.100     0.020     1.000     1.000     0.000        1.
     5.000    59.389    50.799     1.603     0.020     1.000     1.000     0.000        1.
     5.000    63.148    54.148     0.742     0.020     1.000     1.000     0.000        1.
     5.000    83.458    56.906     1.476     0.020     1.000     1.000     0.000        1.
     5.000    72.417    55.077     0.985     0.020     1.000     1.000     0.000        1.
     5.000    98.340    58.011     1.664     0.020     1.000     1.000     0.000        1.
     5.000   128.062    56.740     0.440     0.020     1.000     1.000     0.000        1.
     5.000    37.576    55.109     2.219     0.020     1.000     1.000     0.000        1.
     5.000    78.068    53.417     0.734     0.020     1.000     1.000     0.000        1.
     5.000    75.006    55.137     0.197     0.020     1.000     1.000     0.000        1.
     5.000   128.986    57.601     0.819     0.020     1.000     1.000     0.000        1.
     5.000    95.611    52.153     1.210     0.020     1.000     1.000     0.000        1.
     5.000    70.449    54.341     1.231     0.020     1.000     1.000     0.000        1.
     5.000    94.113    57.639     0.327     0.020     1.000     1.000     0.000        1.
     5.000    37.263    53.859     0.644     0.020     1.000     1.000     0.000        1.
     5.000   132.830    53.795     0.966     0.020     1.000     1.000     0.000        1.
     5.000   111.434    51.998     1.154     0.020     1.000     1.000     0.000        1.
     5.000   134.671    54.603     1.257     0.020     1.000     1.000     0.000        1.
     5.000   128.253    54.531     3.150     0.020     1.000     1.000     0.000        1.
     5.000    88.195    53.878     2.130     0.020     1.000     1.000     0.000        1.
     5.000    96.768    56.334     0.449     0.020     1.000     1.000     0.000        1.
     5.000   127.690    60.184     0.802     0.020     1.000     1.000     0.000        1.
     5.000   109.337    55.222     0.767     0.020     1.000     1.000     0.000        1.
     5.000    36.764    57.408     3.167     0.020     1.000     1.000     0.000        1.
     5.000   105.632    55.259     0.513     0.020     1.000     1.000     0.000        1.
     5.000   107.490    57.831     1.928     0.020     1.000     1.000     0.000        1.
     5.000    54.138    57.534     0.515     0.020     1.000     1.000     0.000        1.
     5.000   126.463    52.068     1.447     0.020     1.000     1.000     0.000        1.
     5.000    65.903    55.782     0.577     0.020     1.000     1.000     0.000        1.
     5.000    83.573    56.542     2.410     0.020     1.000     1.000     0.000        1.
     5.000    51.388    58.602     2.258     0.020     1.000     1.000     0.000        1.
     5.000    99.915    53.841     1.944     0.020     1.000     1.000     0.000        1.
     5.000    77.134    53.963     1.663     0.020     1.000     1.000     0.000        1.
     5.000    97.362    55.408     1.098     0.020     1.000     1.000     0.000        1.
     5.000    77.050    55.478     1.163     0.020     1.000     1.000     0.000        1.
     5.000   127.531    55.464     1.720     0.020     1.000     1.000     0.000        1.
     5.000    77.701    55.899     0.538     0.020     1.000     1.000     0.000        1.
     5.000   121.684    51.668     1.483     0.020     1.000     1.000     0.000        1.
     5.000    93.263    54.783     0.235     0.020     1.000     1.000     0.000        1.
     5.000    95.974    56.089     1.182     0.020     1.000     1.000     0.000        1.
     5.000   113.430    52.777     2.484     0.020     1.000     1.000     0.000        1.
     5.000   105.664    52.788     0.476     0.020     1.000     1.000     0.000        1.
     5.000    42.572    57.192     3.627     0.020     1.000     1.000     0.000        1.
     5.000   123.848    56.249     0.325     0.020     1.000     1.000     0.000        1.
     5.000    86.540    55.502     2.323     0.020     1.000     1.000     0.000        1.
     5.000    44.654    55.050     1.393     0.020     1.000     1.000     0.000        1.
     5.000   124.154    52.062     1.431     0.020     1.000     1.000     0.000        1.
     5.000    91.334    54.660     1.515     0.020     1.000     1.000     0.000        1.
     5.000    79.473    52.685     2.654     0.020     1.000     1.000     0.000        1.
     5.000    36.737    51.974     0.764     0.020     1.000     1.000     0.000        1.
     5.000    77.317    54.295     1.565     0.020     1.000     1.000     0.000        1.
     5.000   116.744    55.926     0.435     0.020     1.000     1.000     0.000        1.
     5.000    94.953    59.112     0.298     0.020     1.000     1.000     0.000        1.
     5.000    53.515    51.130     1.182     0.020     1.000     1.000     0.000        1.
     5.000    97.794    52.603     1.621     0.020     1.000     1.000     0.000        1.
     5.000   118.207    53.438     0.812     0.020     1.000     1.000     0.000        1.
     5.000   107.038    55.186     0.848     0.020     1.000     1.000     0.000        1.
     5.000    90.645    53.074     2.401     0.020     1.000     1.000     0.000        1.
     5.000    71.564    50.206     2.226     0.020     1.000     1.000     0.000        1.
     5.000    52.524    55.226     0.987     0.020     1.000     1.000     0.000        1.
     5.000    94.494    56.992     1.604     0.020     1.000     1.000     0.000        1.
     5.000    41.543    60.466     1.027     0.020     1.000     1.000     0.000        1.
     5.000   116.017    53.662     1.186     0.020     1.000     1.000     0.000        1.
     5.000   119.638    53.679     0.941     0.020     1.000     1.000     0.000        1.
     5.000   123.300    56.568     0.792     0.020     1.000     1.000     0.000        1.
     5.000    68.863    53.375     2.413     0.020     1.000     1.000     0.000        1.
     5.000    37.625    55.513     2.514     0.020     1.000     1.000     0.000        1.
     5.000   100.175    59.350     0.113     0.020     1.000     1.000     0.000        1.
     5.000    94.699    52.817     1.392     0.020     1.000     1.000     0.000        1.
     5.000    70.086    57.157     0.651     0.020     1.000     1.000     0.000        1.
     5.000    65.575    56.875     1.191     0.020     1.000     1.000     0.000        1.
     5.000    62.610    53.383     1.925     0.020     1.000     1.000     0.000        1.
     5.000    87.929    60.256     0.271     0.020     1.000     1.000     0.000        1.
     5.000   129.351    55.509     0.767     0.020     1.000     1.000     0.000        1.
     5.000    52.055    52.389     2.156     0.020     1.000     1.000     0.000        1.
     5.000    63.160    56.378     0.213     0.020     1.000     1.000     0.000        1.
     5.000    68.951    56.601     0.668     0.020     1.000     1.000     0.000        1.
     5.000   102.407    51.793     2.433     0.020     1.000     1.000     0.000        1.
     5.000   121.869    56.246     0.844     0.020     1.000     1.000     0.000        1.
     5.000    51.062    56.273     1.609     0.020     1.000     1.000     0.000        1.
     5.000    47.790    52.894     2.194     0.020     1.000     1.000     0.000        1.
     5.000   110.188    59.601     0.301     0.020     1.000     1.000     0.000        1.
     5.000    49.593    57.058     0.706     0.020     1.000     1.000     0.000        1.
     5.000    72.693    56.372     0.453     0.020     1.000     1.000     0.000        1.
     5.000   135.333    54.499     0.711     0.020     1.000     1.000     0.000        1.
     5.000    88.939    54.597     1.089     0.020     1.000     1.000     0.000        1.
     5.000    69.886    50.522     2.116     0.020     1.000     1.000     0.000        1.
     5.000    68.358    53.088     1.078     0.020     1.000     1.000     0.000        1.
     5.000    90.779    56.080     2.463     0.020     1.000     1.000     0.000        1.
     5.000   111.204    55.393     0.588     0.020     1.000     1.000     0.000        1.
     5.000    65.164    57.264     0.981     0.020     1.000     1.000     0.000        1.
     5.000    56.422    51.074     1.549     0.020     1.000     1.000     0.000        1.
     5.000    58.622    56.816     0.706     0.020     1.000     1.000     0.000        1.
     5.000    87.992    54.731     0.502     0.020     1.000     1.000     0.000        1.
     5.000    38.005    56.928     2.137     0.020     1.000     1.000     0.000        1.
     5.000    89.300    59.281     1.149     0.020     1.000     1.000     0.000        1.
     5.000    98.272    54.064     0.641     0.020     1.000     1.000     0.000        1.
     5.000   114.896    53.775     1.357     0.020     1.000     1.000     0.000        1.
     5.000   131.774    55.582     1.243     0.020     1.000     1.000     0.000        1.
     5.000    64.975    55.920     0.939     0.020     1.000     1.000     0.000        1.
     5.000    91.509    57.076     0.185     0.020     1.000     1.000     0.000        1.
     5.000   133.755    58.451     0.868     0.020     1.000     1.000     0.000        1.
     5.000   131.478    60.342     0.967     0.020     1.000     1.000     0.000        1.
     5.000    62.429    52.314     1.076     0.020     1.000     1.000     0.000        1.
     5.000   117.559    56.534     2.481     0.020     1.000     1.000     0.000        1.
     5.000   102.053    54.473     0.330     0.020     1.000     1.000     0.000        1.
     5.000    66.428    56.562     2.954     0.020     1.000     1.000     0.000        1.
     5.000    86.197    55.059     1.210     0.020     1.000     1.000     0.000        1.
     5.000   127.803    57.250     1.007     0.020     1.000     1.000     0.000        1.
     5.000    68.927    55.353     1.530     0.020     1.000     1.000     0.000        1.
     5.000    42.291    54.742     1.598     0.020     1.000     1.000     0.000        1.
     5.000    59.114    55.210     0.590     0.020     1.000     1.000     0.000        1.
     5.000   115.446    52.525     1.190     0.020     1.000     1.000     0.000        1.
     5.000    75.606    54.371     0.768     0.020     1.000     1.000     0.000        1.
     5.000    45.532    55.778     2.166     0.020     1.000     1.000     0.000        1.
     5.000   128.745    55.597     0.884     0.020     1.000     1.000     0.000        1.
     5.000   125.930    57.507     1.113     0.020     1.000     1.000     0.000        1.
     5.000   106.406    55.954     1.323     0.020     1.000     1.000     0.000        1.
     5.000    59.825    52.348     1.127     0.020     1.000     1.000     0.000        1.
     5.000    84.324    56.819     0.395     0.020     1.000     1.000     0.000        1.
     5.000    74.904    54.777     1.684     0.020     1.000     1.000     0.000        1.
     5.000    75.352    54.001     1.111     0.020     1.000     1.000     0.000        1.
     5.000    87.828    54.042     1.211     0.020     1.000     1.000     0.000        1.
     5.000   103.711    56.110     1.628     0.020     1.000     1.000     0.000        1.
     5.000    36.000    56.633     0.898     0.020     1.000     1.000     0.000        1.
     5.000    43.840    55.642     1.394     0.020     1.000     1.000     0.000        1.
     5.000    64.791    58.440     2.293     0.020     1.000     1.000     0.000        1.
     5.000    40.855    56.609     0.399     0.020     1.000     1.000     0.000        1.
     5.000    72.628    59.039     0.354     0.020     1.000     1.000     0.000        1.
     5.000    50.173    54.045     1.423     0.020     1.000     1.000     0.000        1.
     5.000   120.461    56.298     2.613     0.020     1.000     1.000     0.000        1.
     5.000   131.447    57.369     1.341     0.020     1.000     1.000     0.000        1.
     5.000   108.229    57.647     0.922     0.020     1.000     1.000     0.000        1.
     5.000    79.944    58.853     1.646     0.020     1.000     1.000     0.000        1.
     5.000   101.958    54.051     1.114     0.020     1.000     1.000     0.000        1.
     5.000    75.961    56.286     1.064     0.020     1.000     1.000     0.000        1.
     5.000    42.000    60.495     2.022     0.020     1.000     1.000     0.000        1.
     5.000   103.028    54.188     1.276     0.020     1.000     1.000     0.000        1.
     5.000    36.568    57.055     1.244     0.020     1.000     1.000     0.000        1.
     5.000    57.269    53.587     2.221     0.020     1.000     1.000     0.000        1.
     5.000    84.749    55.476     0.670     0.020     1.000     1.000     0.000        1.
     5.000    47.632    53.526     0.938     0.020     1.000     1.000     0.000        1.
     5.000    50.251    55.116     1.788     0.020     1.000     1.000     0.000        1.
     5.000    97.676    55.705     1.557     0.020     1.000     1.000     0.000        1.
     5.000    77.422    52.324     2.099     0.020     1.000     1.000     0.000        1.
     5.000    91.471    53.418     1.871     0.020     1.000     1.000     0.000        1.
     5.000    67.145    55.313     0.452     0.020     1.000     1.000     0.000        1.
     5.000    42.405    55.391     1.475     0.020     1.000     1.000     0.000        1.
     5.000   125.092    58.997     0.105     0.020     1.000     1.000     0.000        1.
     5.000    59.106    55.179     1.205     0.020     1.000     1.000     0.000        1.
     5.000    71.880    55.120     2.470     0.020     1.000     1.000     0.000        1.
     5.000    43.167    54.397     0.784     0.020     1.000     1.000     0.000        1.
     5.000    56.692    56.422     1.528     0.020     1.000     1.000     0.000        1.
     5.000    43.282    55.971     1.436     0.020     1.000     1.000     0.000        1.
     5.000    78.581    56.956     0.463     0.020     1.000     1.000     0.000        1.
     5.000   115.510    58.752     1.010     0.020     1.000     1.000     0.000        1.
     5.000    40.671    55.657     0.353     0.020     1.000     1.000     0.000        1.
     5.000   133.434    56.280     0.606     0.020     1.000     1.000     0.000        1.
     5.000   113.839    54.112     0.473     0.020     1.000     1.000     0.000        1.
     5.000    95.820    56.025     1.304     0.020     1.000     1.000     0.000        1.
